pixel_id,lon,lat,rbd_vh,burned,burned_area_hectares,rain_masked,cluster_mean_rbd_vh_burned,cluster_mean_rbd_vh_unburned
PX-214,108.38218818666233,-7.063902236673858,0.6050645062691391,False,0.0,False,1.607720366347629,0.25986592890734783
PX-215,108.38308650194645,-7.063902236673858,0.5981839955154271,False,0.0,False,1.607720366347629,0.25986592890734783
PX-216,108.38398481723057,-7.063902236673858,0.45941132169695287,False,0.0,False,1.607720366347629,0.25986592890734783
PX-217,108.38488313251469,-7.063902236673858,0.4226023899142337,False,0.0,False,1.607720366347629,0.25986592890734783
PX-218,108.3857814477988,-7.063902236673858,0.42459831808213977,False,0.0,False,1.607720366347629,0.25986592890734783
PX-219,108.38667976308292,-7.063902236673858,0.37585877836929704,False,0.0,False,1.607720366347629,0.25986592890734783
PX-220,108.38757807836706,-7.063902236673858,0.1615635876662047,False,0.0,False,1.607720366347629,0.25986592890734783
PX-221,108.38847639365117,-7.063902236673858,0.16654379806100472,False,0.0,False,1.607720366347629,0.25986592890734783
PX-222,108.38937470893529,-7.063902236673858,0.2563486142929037,False,0.0,False,1.607720366347629,0.25986592890734783
PX-223,108.1549144197801,-7.063003921389738,-1.1409227007661826,False,0.0,True,1.607720366347629,0.25986592890734783
PX-224,108.15581273506422,-7.063003921389738,-1.060872371964411,False,0.0,True,1.607720366347629,0.25986592890734783
PX-225,108.15671105034833,-7.063003921389738,-1.1663356134283536,False,0.0,True,1.607720366347629,0.25986592890734783
PX-226,108.15760936563245,-7.063003921389738,-1.0736981508090597,False,0.0,True,1.607720366347629,0.25986592890734783
PX-227,108.15850768091657,-7.063003921389738,-1.0498840763338304,False,0.0,True,1.607720366347629,0.25986592890734783
PX-228,108.15940599620069,-7.063003921389738,-0.8624924416210362,False,0.0,False,1.607720366347629,0.25986592890734783
PX-229,108.16030431148481,-7.063003921389738,-0.6584870546772343,False,0.0,False,1.607720366347629,0.25986592890734783
PX-230,108.16120262676893,-7.063003921389738,-0.40213254834351453,False,0.0,False,1.607720366347629,0.25986592890734783
PX-231,108.16210094205304,-7.063003921389738,-0.2840664861722768,False,0.0,False,1.607720366347629,0.25986592890734783
PX-232,108.16299925733718,-7.063003921389738,-0.2717635012918951,False,0.0,False,1.607720366347629,0.25986592890734783
